id|glyph|ann
3218.1|珿|齊也初六切六
3218.2|矗|直皃又敕六切
3218.3|𪘏|廉謹皃
3218.4|𨴖|衆也出字統或作閦
3218.5|𧯩|小豆
3218.6|䎌|飛皃
3219.1|肭|朔而月見東方謂之縮肭女六切八
3219.2|恧|慙也
3219.3|𦗂|上同
3219.4|忸|忸怩
3219.5|衄|鼻出血又挫也又音肉
3219.6|䖡|䖡蚭即蚰蜒也
3219.7|䂇|刺也
3219.8|沑|蹜沑水文聚
3220.1|縬|縬文也側六切二
3220.2|𡎺|塞也
3221.1|蝮|蝮蛇又姓乾封元年[-/詔]改武惟良爲蝮氏芳福切八
3221.2|覆|反覆又敗也倒也審也又敷救切
3221.3|蕧|蕧葐草又音服
3221.4|𩯅|廣雅曰假髻也
3221.5|副|剖也又敷救切
3221.6|㙏|地室
3221.7|𥨍|上同
3221.8|䔰|䔰𦼱草名又音富
3222.1|郁|文也亦郁郅縣在北地又姓魯相有郁貢又虜三字姓二氏後魏書云蠕蠕姓郁久閭氏又北方郁原甄氏後改爲甄氏於六切二十
3222.2|戫|有文章也
3222.3|彧|上同
3222.4|燠|熱也又音奥
3222.5|栯|栯李又音有俗作㮋
3222.6|噢|噢咿悲也
3222.7|墺|墺壤
3222.8|䐿|鳥胃
3222.9|薁|蘡薁
3222.10|澳|隈也水内曰澳
3222.11|隩|上同又音奥
3222.12|䉛|可以漉米
3222.13|𣢜|愁皃
3222.14|𨞓|姓出姓苑
3222.15|𪑝|羔裘之縫又于逼切
3222.16|稶|黍稷盛皃
3222.17|懊|貪也愛也又音奥
3222.18|㰲|吹氣也
3222.19|𠸹|喉聲
3222.20|𨪎|温器
3223.1|肅|恭也敬也戒也進也疾也又州名古月氏國地漢匈奴昆邪王殺休屠王并其衆來降遂置酒泉郡後魏以酒泉爲甘州隋分福禄縣置肅州亦姓出姓苑息逐切二十三
3223.2|宿|素也大也舎也說文作㝛止也左傳曰一宿爲舎再宿爲信又姓風俗通云漢有鴈門太守宿詳又虜複姓後魏末有賊帥勤宿明達又虜三字姓後魏書宿六斤氏後改爲宿氏又息救切
3223.3|蓿|苜蓿史記云大宛國馬嗜目宿漢使所得種於離宫
3223.4|夙|早也說文作𡖊早敬也从丮持事雖夕不休早敬者也丮音戟又姓魯大夫季孫夙之後
3223.5|𠉦|[同上]
3223.6|𠈇|並古文出說文
3223.7|玊|朽玉又琢玉工又姓後漢有玉況字文伯光武以爲司徒
3223.8|鷫|說文曰鷫鷞也五方神鳥也東方發明南方焦明西方鷫鷞北方幽昌中央鳳皇
3223.9|𪂸|蟰蛸俗呼喜子詩曰蟰蛸在戸又音蕭
3223.10|蟰|蟰蛸俗呼喜子詩曰蟰蛸在戸又音蕭
3223.11|驌|驌騻馬名
3223.12|䎘|䎘䎘鳥羽聲又音縮
3223.13|𩘹|風聲
3223.14|鱐|魚腊
3223.15|䃤|黑砥石又音篠
3223.16|𤥔|朽玉又姓也
3223.17|潚|深淸也亦姓漢有潚河
3223.18|橚|木長皃
3223.19|㩋|擊也
3223.20|䑿|艒䑿船名
3223.21|㑉|傗㑉不伸
3223.22|璛|姓也
3223.23|㪩|打也
3224.1|目|釋名曰目默也默而内識也說文曰人眼象形重童子也莫六切十一
3224.2|睦|親也敬也又和睦也亦西胡姓
3224.3|穆|和也美也敬也厚也淸也又姓漢有穆生
3224.4|苜|苜蓿
3224.5|𦱒|𦱒蓿見爾雅注
3224.6|牧|養也放也使也察也司也食也說文曰養牛人也又姓風俗通云漢有越嶲太守牧稂
3224.7|㙁|㙁野殷近郊地名古文尚書作此㙁說文作坶
3224.8|繆|禮記有繆公又姓也又靡幼切
3224.9|萺|萺𦸚菜
3224.10|㣎|說文曰細文也今作㣎同
3224.11|㾇|㾇病
3225.1|囿|園囿于六切又于救切二
3225.2|哊|吐聲
3226.1|蓄|蓄冬菜詩曰我有㫖蓄鄭𤣥云蓄聚美菜以禦冬月乏無時也本亦作畜丑六切十
3226.2|稸|上同
3226.3|滀|水聚
3226.4|苖|蓨也又他六徒歷二切蓨音挑又音剔
3226.5|荲|羊蹄菜
3226.6|蓫|上同
3226.7|敊|病敊皃
3226.8|傗|傗㑉不伸
3226.9|鄐|地名在晉
3226.10|矗|直也齊也
3227.1|砡|齊頭皃魚菊切一
3228.1|𣤶|說文曰歍𣤶也才六切一
3229.1|沃|灌也說文作𣵽又姓太甲子沃丁之後出風俗通烏酷切七
3229.2|鋈|白金
3229.3|鱟|魚名又音候
3229.4|䑁|膏膜又音屋
3229.5|䁷|瞋目
3229.6|觷|治角也又戸角切
3229.7|䮸|馬腹下聲
3230.1|毒|痛也害也苦也憎也說文作𡹆厚也害人之草往往而生徒沃切八
3230.2|𡹆|見上注
3230.3|𦺇|萹[竹/茿]草
3230.4|蝳|蝳蜍似蜘蛛
3230.5|瑇|瑇瑁又音代
3230.6|纛|左纛又徒号切
3230.7|𢃶|上同
3230.8|碡|碌碡田器
3231.1|篤|厚也說文曰馬行頓遟冬毒切十一
3231.2|竺|地名說文厚也
3231.3|督|率也勸也正也說文察也一曰目痛也又姓風俗通云漢有五原太守督◫𤣩賈俗作督
3231.4|𧝴|衣背縫也
3231.5|𧛔|[同上]
3231.6|𧞶|並上同
3231.7|錖|𧥎舌
3231.8|𤬂|瓠𤬂
3231.9|𥓍|𥓍矺玉篇云落石也
3231.10|裻|新衣聲又先䔍切
3231.11|𡰪|凥𡰪俗
3232.1|酷|虐也說文曰酒味厚也苦沃切六
3232.2|焅|熱氣
3232.3|𥞴|禾熟
3232.4|嚳|帝嚳髙辛氏也說文曰急告之甚也
3232.5|硞|碌硞石狀
3232.6|𡷥|山皃
3233.1|鵠|鳥名又姓姓苑云今東海人胡沃切八
3233.2|㿥|鳥白也
3233.3|翯|鳥肥澤也詩云白鳥翯翯又音學
3233.4|隺|髙也
3233.5|𤌍|灼也
3233.6|頶|鼻髙皃
3233.7|𨴬|門聲
3233.8|礐|石礐
3234.1|僕|僮僕說文曰給事者也漢書曰太僕秦官掌輿馬亦姓風俗通云漢有渾梁侯僕多又虜複姓魏書僕蘭氏後改爲僕氏蒲沃切六
3234.2|瞨|古文
3234.3|鏷|鏷𨬟矢名案左傳曰魯莊公以金僕姑射南宫長萬字不從金
3234.4|䗱|䗱蠃又䗱𧐖蟲
3234.5|轐|車𨋩兔也
3234.6|䴆|䴆𪇰
3235.1|洬|雨聲先篤切二
3235.2|裻|新衣聲
3236.1|梏|手械紂所作也古沃切九
3236.2|牿|牛馬牢也
3236.3|䧼|鳱䧼鳥名似鵲
3236.4|䅵|禾皮又地名
3236.5|告|又音誥告上曰告發下曰誥
3236.6|郜|國名又音誥
3236.7|祰|說文云告祭也
3236.8|䧊|說文云大阜也
3236.9|䶜|治象牙也
3237.1|瑁|瑇瑁莫沃切又莫代切五
3237.2|𣔺|門樞横梁
3237.3|媢|夫妬婦
3237.4|艒|艒䑿船名
3237.5|萺|草也
3238.1|熇|熱也火酷切四
3238.2|臛|𡙡臛又音郝
3238.3|嚛|食新也
3238.4|歊|氣出皃又音嚻
3239.1|褥|小兒衣也內沃切又而蜀切四
3239.2|傉|虜三字姓有庫傉官氏
3239.3|耨|釋典云阿耨
3239.4|搙|捻搙
3240.1|傶|邑名又姓將毒切三
3240.2|𣪻|[𣪻/？]穿也
3240.3|錊|姓也
3241.1|襮|黼領博沃切三
3241.2|犦|犎牛出合浦郡
3241.3|𪇰|鵅烏𪇰水鳥名
3242.1|濼|水名在[齊/濟]南盧毒切又力各切一
3243.1|𤛹|白牛五沃切又音岳一
3244.1|燭|燈燭也禮曰嫁女之家三日不息燭丗本曰石季倫以蠟燭炊又姓左傳鄭大夫燭之武之欲切十三
3244.2|屬|付也足也會也官衆也儕等也經典作屬又音蜀
3244.3|属|俗
3244.4|矚|視也
3244.5|䌵|綴帶
3244.6|囑|託也
3244.7|鸀|鸀鳿鳥
3244.8|䟉|小兒行皃
3244.9|㰲|吹氣也
3244.10|噣|噣𪁞鳥名
3244.11|蠾|蚤也方言云鼅鼄自關而東趙魏之郊或謂之蠾蝓又音蜀
3244.12|韣|弓衣又大[欲/谷]切
3244.13|蠋|螐蠋
3245.1|玉|白虎通曰玉者象君子之德燥不輕濕不重是以君子寶之禮記曰執玉不趨又烈火燒之不熱者眞玉也說文本作王隸加點以別王字魚欲切四
3245.2|獄|皐陶所造說文确也从㹜从言二犬所以守也
3245.3|鳿|鸀鳿鳥
3245.4|頊|人[-/姓]頊䪴又音朂
3246.1|旭|說文曰日旦出皃一曰明也許玉切五
3246.2|頊|顓頊髙陽氏也又謹敬皃
3246.3|勗|勉也
3246.4|𩔴|𩔴顱出聲譜
3246.5|𩪉|上同
3247.1|輂|禹所乗直轅車說文曰大車駕馬也居玉切十二
3247.2|絭|纕臂繩也又居願切
3247.3|鋦|以鐵縛物
3247.4|挶|持也
3247.5|𦥑|斂手
3247.6|梮|[輿/舉]食器也
3247.7|䡞|說文曰直轅車𩍴縛也
3247.8|㮂|舉食者名
3247.9|䋰|靴䋰子纏連者說文約也
3247.10|拲|兩手共梏又己奉切
3247.11|𦅽|𦅽屬
3247.12|𧤑|曲角
3248.1|局|曹局又分也說文促也渠玉切五
3248.2|跼|踡跼又曲也俛也促也
3248.3|駶|馬立不定
3248.4|侷|侷促短小
3248.5|䎤|耕也
3249.1|蜀|巴蜀說文曰葵中蟲也淮南子云蠶與蜀相類而愛憎異也亦作蠋市玉切十二
3249.2|韣|弓衣又徒谷切
3249.3|蠾|蠾蝓蜘蛛
3249.4|欘|木似柳葉大也
3249.5|䙱|玉篇云長襦也連𦝫衣也
3249.6|襩|上同
3249.7|㒔|㒔㑛動皃
3249.8|襡|短衣又大口切
3249.9|屬|附也類也又音燭
3249.10|属|俗
3249.11|㻿|玉㻿
3249.12|鐲|温器又直角切
3250.1|觸|突也尺玉切四
3250.2|觕|古文
3250.3|歜|怒氣亦人名齊宣王時有髙士顏歜或作斶
3250.4|臅|狼臅膏也
3251.1|辱|恥辱又汚也惡也又姓出姓苑而蜀切十一
3251.2|蓐|草蓐又薦也說文曰陳草復生也一曰蔟也
3251.3|褥|氈褥
3251.4|鄏|郟鄏地名在河南
3251.5|縟|文采
3251.6|溽|溽暑濕熱
3251.7|㦺|矛戟枝也
3251.8|媷|懈惰也
3251.9|嗕|囑嗕憐皃又西羌名
3251.10|𪑾|黒垢
3251.11|𩱜|大鼎
3252.1|束|縛也又姓本自踈氏避難除足姓束[左傳▼左傳二字當刪▲]晉有束晳書玉切二
3252.2|㑛|㒔㑛
3253.1|欲|貪欲也余蜀切九
3253.2|浴|洗浴說文曰洒身也洒先禮切
3253.3|鵒|鴝鵒
3253.4|𩀑|上同
3253.5|鋊|炭鉤又銅屑也漢書曰磨錢取鋊
3253.6|輍|車枕前也
3253.7|慾|嗜慾
3253.8|𤞞|獨𤞞獸
3253.9|谷|山谷爾雅曰水注谿曰谷說文曰泉出通川爲谷亦虜三字姓吐谷渾氏又音穀
3254.1|躅|躑躅直録切三
3254.2|蠾|上同
3254.3|蠋|𧓸蠋蟲名
3255.1|録|采録說文曰金色也又録事職官要録云緫録衆事力玉切十七
3255.2|渌|渌水名在湘東又姓何氏姓苑有渌圖爲顓頊師
3255.3|䚄|眼曲䚄也
3255.4|綠|青黃色永徽二年始七品六品服緑飾以銀八品九品服青飾以鍮石至文明元年又改青服碧色
3255.5|醁|美酒
3255.6|騄|騄駬駿馬名
3255.7|娽|隨從又音鹿
3255.8|菉|菉蓐草
3255.9|逯|謹也又姓風俗通云漢有大司空逯並後趙録有金紫光禄大夫廣平逯明西征記有逯明壘云是石勒十八騎中人
3255.10|䱚|魚名
3255.11|籙|圖籙
3255.12|碌|碌石綵色本又音禄
3255.13|䟿|恭䟿也
3255.14|𧨹|[謔/謯]也
3255.15|趢|趢𧼙見行
3255.16|㫽|日暗
3255.17|㪖|剥㪖又聲㪖
3256.1|曲|委曲說文作⍌𠚡X象器曲受物之形又姓晉穆侯子成師封於曲沃後氏焉漢有代郡太守曲謙丘玉切四
3256.2|䱡|魚名
3256.3|䒼|蠶薄漢書周勃織溥䒼爲生亦作筁
3256.4|匤|匤匣也
3257.1|瘃|寒瘡也陟玉切七
3257.2|𤷚|上同
3257.3|孎|謹也又陟角切
3257.4|斸|斫也又钁也
3257.5|钃|上同
3257.6|欘|枝上曲一曰斤柄
3257.7|𢒔|豕行皃又丑足切
3258.1|足|爾雅云趾足也又滿也止也從口止即玉切又將喻切二
3258.2|哫|楚詞云哫訾[慄/憟]斯王逸謂承顏色也
3259.1|贖|說文貿也神蜀切又音樹三
3259.2|𩌮|𩌮鞮也又似足切
3259.3|䴰|[䴰/䴬]姓也梁四公子䴬䵎之後
3260.1|幞|帊也又幞頭周武帝所制裁幅巾出四腳以幞頭乃名焉亦曰頭巾房玉切二
3260.2|襆|上同
3261.1|促|近也速也至也迫也七玉切六
3261.2|誎|飾也
3261.3|趗|趗速
3261.4|𤗁|迫也
3261.5|𦠁|丳𦠁炙具
3261.6|㹱|宋良大又七雀切
3262.1|續|繼也連也又姓舜七友有續牙似足切四
3262.2|俗|風俗說文習也
3262.3|藚|藚斷藥名一曰牛脣又名水藛
3262.4|𩌮|白𩌮鞮也
3263.1|粟|禾[子/實]也淮南子曰昔蒼頡作書而天雨粟又姓袁紹魏郡太守粟[舉/攀]相玉切七
3263.2|𥻆|上同見說文
3263.3|憟|憟斯
3263.4|涑|水名在河東又蘇侯切
3263.5|𣯼|𣯼㲨罽毛
3263.6|玊|西番國名亦姓又香救切又新菊切
3263.7|㔄|細切
3264.1|䪁|絡牛頭封曲切一
3265.1|梀|梀樗木名丑玉切七
3265.2|亍|彳亍
3265.3|𥹵|字書曰𥻿𥹵損米
3265.4|𧼙|趢𧼙兒行
3265.5|𢒔|豕行皃又知足切
3265.6|㙇|牛馬所蹈之處
3265.7|豖|說文曰豕絆足行豖豖也
3266.1|覺|曉也大也明也寤也知也古岳切又古孝切十八
3266.2|斠|平斗斛
3266.3|角|芒也競也觸也說文曰獸角也又角抵戲漢武故事曰未央庭中設角抵戲角抵者六國時所造也使角力相抵觸亦大角軍器徐廣車服儀制曰角前丗書記所不載或云本出羌胡以驚中國之馬也又姓後漢有角善叔
3266.4|桷|椽也
3266.5|較|車箱又直也略也又古孝切
3266.6|䡈|說文曰車輢上曲銅也
3266.7|珏|二玉相合爲一𤤴
3266.8|瑴|上同
3266.9|䮸|馬腹下聲
3266.10|䚫|飾杖頭骨又胡歷切
3266.11|榷|以木渡水今之略彴也
3266.12|捔|掎捔
3266.13|搉|揚搉大舉又音確
3266.14|䁷|明也
3266.15|梏|直也又古沃切
3266.16|傕|後漢有李傕
3266.17|䮤|馬白額
3266.18|龣|樂器
3267.1|嶽|五嶽也五角切八
3267.2|岳|上同
3267.3|樂|音樂周禮有六樂雲門咸池大韶大夏大濩大武又姓出南陽本自有殷微子之後守戴公四丗孫樂莒爲大司宼
3267.4|鸑|鸑鷟鳳屬國語曰周之興也鸑鷟鳴于岐山俗作[𩁓/𪈡]
3267.5|𩓥|說文云面前岳岳也
3267.6|觷|爾雅云角謂之觷治角也或作礨又音學
3267.7|捳|抨捳
3267.8|㹊|說文曰白牛也
3268.1|浞|水濕士角切十二
3268.2|丵|叢生草
3268.3|鋜|鎖足
3268.4|灂|瀺灂
3268.5|鷟|鸑鷟
3268.6|捔|攙捔組織亦作𧣀
3268.7|澩|山夏有水冬無水
3268.8|篧|魚罩又音捉
3268.9|汋|說文曰激水聲也一曰井十有水一無水爲瀱汋
3268.10|齺|齒相近皃
3268.11|𢋱|速也或作𨖮
3268.12|簎|取魚箔也
3269.1|捉|捉搦也側角切七
3269.2|穛|早熟穀
3269.3|𥼚|上同
3269.4|穱|稻處種麥
3269.5|斮|斬又側略切
3269.6|篧|魚罩
3269.7|𧂒|蒵毒
3270.1|朔|月一日又幽朔也命和叔宅朔方北方也又姓何氏姓苑云南陽人俗作𦙚所角切十二
3270.2|欶|口噏也
3270.3|嗽|上同
3270.4|矟|矛屬通俗文曰矛丈八者謂之矟
3270.5|槊|上同
3270.6|蒴|蒴𧃔藥也
3270.7|數|頻數
3270.8|箾|說文曰以竿擊人又舞者所執又蘇彫切
3270.9|𦂗|緘也
3270.10|㮶|木名
3270.11|揱|纎也又長臂皃又相邀切
3270.12|𦋞|㩋𦋞罘䍐
3271.1|斲|削也竹角切十九
3271.2|涿|郡名
3271.3|諑|訴也王逸注楚詞云諑猶僣也
3271.4|㧻|[㧻/椓]擊也推也
3271.5|琢|治玉
3271.6|孎|謹孎
3271.7|卓|髙也又姓蜀有卓王孫
3271.8|桌|古文
3271.9|𥢔|說文曰特止也
3271.10|啄|鳥啄也又丁木切
3271.11|斀|說文云去隂刑
3271.12|啅|衆口
3271.13|噣|鳥生子能自食
3271.14|𢁁|龍尾
3271.15|䐁|上同
3271.16|倬|大也
3271.17|晫|明也又敕角切
3271.18|𢽚|打也
3271.19|菿|說文云草大也本音到又陟孝切
3272.1|剥|落也削也割也傷害也北角切十四
3272.2|駮|六駮獸名似馬[鋸/倨]牙食虎豹
3272.3|駁|馬色不純
3272.4|𩐟|指聲
3272.5|𦢊|皮破
3272.6|嚗|李頥注莊子云嚗放杖聲又孚邈切
3272.7|𥭖|𥭖手足指節之鳴者亦作肑
3272.8|肑|上同
3272.9|爆|火烈又北敎切
3272.10|𪇰|烏𪇰鳥又博沃切
3272.11|髉|骱骺
3272.12|㿺|㿺𤿈皮起
3272.13|䑈|䑈犖亂雜
3272.14|趵|足擊
3273.1|邈|遠也亦作𨘷莫角切九
3273.2|藐|紫草
3273.3|㦝|說文美也
3273.4|眊|目少精
3273.5|皃|皃人類狀本莫敎切
3273.6|毣|好皃一曰毛濡
3273.7|瞀|目不明也
3273.8|𢷕|打也
3273.9|瞐|美目
3274.1|雹|說文曰雨冰也蒲角切二十
3274.2|𩅟|古文
3274.3|𢷏|相𢷏亦作撲
3274.4|跑|秦人言蹴
3274.5|𩣡|獸名似馬一角
3274.6|䮀|上同
3274.7|骲|骲箭
3274.8|𩺽|魚名
3274.9|䈏|竹名
3274.10|瓝|瓜瓝也
3274.11|瓟|上同
3274.12|㼎|上同出說文小𤓰也
3274.13|謈|嗃謈大呼說文作𧬉云大呼自冤也
3274.14|犦|犎牛又甫沃切
3274.15|豰|說文云小豚也
3274.16|窇|廣雅曰窖也
3274.17|𥭓|車軬帶也
3274.18|𦢊|肉胅起
3274.19|懪|煩悶也
3274.20|㩧|擊聲又匹角切
3275.1|璞|玉璞匹角切十五
3275.2|㩧|擊聲又蒲角切
3275.3|樸|木素
3275.4|朴|上同又厚朴藥名
3275.5|㹒|牛未㓺
3275.6|攴|楚也又普木切小擊也
3275.7|墣|說文塊也淮南子曰水勝土也非以一墣塞江
3275.8|圤|上同
3275.9|颮|颮颮紛紛衆多皃
3275.10|鞄|攻皮之工
3275.11|謈|自冤本蒲角切
3275.12|𤆝|火裂
3275.13|𥛟|玉篇云久視
3275.14|㺪|批㺪
3275.15|𧴤|盈財
3276.1|㱿|皮甲又說文曰从上擊下也一曰素也苦角切十九
3276.2|毃|毃打頭
3276.3|愨|謹也善也愿也誠也
3276.4|搉|擊也又音角
3276.5|確|靳固也或作碻
3276.6|碻|上同
3276.7|𤿩|𥀣𤿩皮乾
3276.8|㲉|鳥𡖉
3276.9|觳|盛脂器也
3276.10|燩|廣雅云火乾物
3276.11|嶨|爾雅云山多大石嶨
3276.12|礐|上同
3276.13|塙|髙也
3276.14|𣤇|上同
3276.15|◫隺犬|至也髙也
3276.16|硞|固也
3276.17|𡴊|至也髙也
3276.18|埆|墝埆不平
3276.19|𡇱|鞭聲
3277.1|濁|不淸也又姓漢書貨殖傳云濁氏以胃脯而連騎直角切十六
3277.2|擢|拔也抽也出也
3277.3|濯|澣濯又姓風俗通云濯輯之後
3277.4|鵫|白鵫鳥
3277.5|嬥|直好皃
3277.6|𧃔|蒴𧃔
3277.7|鐲|似鈴又音蜀[𢺡/欘]
3277.8|𢺡|獸名
3277.9|㺟|獸名
3277.10|鸀|小鳥似烏赤喙出西方
3277.11|蠗|小蜃名
3277.12|鸐|山雉長尾
3277.13|𩑂|龍𩑂
3277.14|𢢗|不安
3277.15|𩆸|大雨𩆸𩆸
3277.16|㪬|築也春也本又敕角切
3278.1|渥|霑濡於角切十七
3278.2|握|持也
3278.3|偓|偓促又姓列仙傳有偓佺
3278.4|箹|小籥
3278.5|幄|大帷三禮圖曰在上曰弈四旁及上曰帷上下四旁悉周曰幄
3278.6|楃|說文曰木帳也
3278.7|喔|鷄聲又喔咿強顔皃
3278.8|鷽|山鵲又音學
3278.9|葯|白芷也
3278.10|腛|厚脂
3278.11|𪑱|刑也又作剭
3278.12|齷|齷𪘏齒相近
3278.13|媉|好皃
3278.14|𦯏|英蒻
3278.15|龏|燭蔽
3278.16|𠿟|誇聲也
3278.17|䮸|馬腹丁鳴
3279.1|搦|持也女角切又女厄切六
3279.2|掉|[搖/正]也又杖弔切
3279.3|䚥|屋角一曰調弓也
3279.4|𧢺|上同
3279.5|搙|揾也
3279.6|𧣺|握也
3280.1|逴|遠也一曰驚走又作趠敕角切五
3280.2|趠|上同
3280.3|晫|明也
3280.4|踔|跛也
3280.5|㪬|授也刺也㪬敊痛也敊丑六切
3281.1|犖|駁犖牛雜色又卓犖也吕角切三
3281.2|䃕|䃕確石相扣聲
3281.3|𡁆|啅𡁆有才辯俗
3282.1|學|說文與斆同覺悟也斆今音效又姓出姓苑胡覺切九
3282.2|确|磽确說文曰礊石也
3282.3|嶨|山多大石又音㱿亦作礐
3282.4|𥀣|𥀣𤿩
3282.5|鷽|山鵲赤喙長尾知來而不知往
3282.6|澩|涸泉
3282.7|觷|治角之工
3282.8|㿥|鳥白又胡沃切
3282.9|翯|鳥肥澤
3283.1|㕰|怒聲許角切十
3283.2|豿|[豿/豞]豕聲
3283.3|𩌥|急束
3283.4|翯|鳥肥澤
3283.5|嗀|歐吐左傳褚師聲子韤而登席公怒辭曰臣有足疾君將㱿之說文从口
3283.6|𦰾|草聲
3283.7|謞|讒慝
3283.8|瀥|瀥瀑水涌
3283.9|䤕|醋味
3283.10|滈|水皃
3284.1|娖|辯也測角切八
3284.2|䃗|䃗礫
3284.3|𪘏|齒相近聲
3284.4|娕|恭謹皃
3284.5|擉|司馬彪注莊子云擉鼈刺鼈又音踔
3284.6|齱|漢書云握齱急促也
3284.7|𥭓|軬帶
3284.8|齪|開孔具
3285.1|質|朴也主也信也平也謹也正也又姓漢書貨殖傳云質氏以洒削而鼎食注云理刀劒也之日切又音致十五
3285.2|晊|大也
3285.3|郅|郁郅古縣名又姓漢有郅都
3285.4|桎|桎梏在足曰桎
3285.5|櫍|椹行刑用斧櫍
3285.6|蛭|水蛭博物志曰水蛭三斷而成三物
3285.7|騭|䭸馬又書曰惟天隂騭下民傳云騭定也
3285.8|劕|劕劑劵也長曰劕短曰劑周禮作質劑
3285.9|銍|縣名
3285.10|䑇|䑇䏷刀箭瘡藥
3285.11|鑕|斧也
3285.12|𡂒|野人之言
3285.13|懫|止也
3285.14|礩|柱下石也
3285.15|侄|堅也又牢
3286.1|日|說文曰實也太陽精不虧从口一象形人質切五
3286.2|馹|驛傳也
3286.3|衵|女人近身衣又女乙切
3286.4|㠴|枕巾也
3286.5|臸|到也
3287.1|實|滿也誠也神質切一
3288.1|秩|積也次也常也序也書曰望秩于山川直一切十二
3288.2|紩|縫紩
3288.3|帙|書帙亦謂之書衣又姓出纂文
3288.4|袠|上同
3288.5|柣|門限
3288.6|翐|翐翐飛皃
3288.7|姪|兄弟之子又音迭
3288.8|妷|上同
3288.9|豑|說文云爵之次弟也
3288.10|𣗻|帆索
3288.11|𧽮|走皃
3288.12|𡙮|大也
3289.1|悉|說文云詳盡也息七切九
3289.2|厀|說文曰脛節也
3289.3|膝|上同
3289.4|蟋|蟋蟀蛬也
3289.5|𧀬|牛𧀬又作𦸝本草作膝
3289.6|𦸝|上同
3289.7|䊝|䊝𥻦聲
3289.8|僁|上同
3289.9|窸|從穴出也
3290.1|一|數之始也物之極也同也少也初也又虜三字姓後魏書一那婁氏後改爲婁氏於悉切三
3290.2|弌|古文
3290.3|壹|專壹又合也誠也輩也醇也又虜三字姓後魏書云壹斗眷氏後改爲明氏
3291.1|七|數也親吉切十
3291.2|漆|水名在岐又姓古有漆沈爲魯相何氏姓苑云今豫章人又漢複姓孔子弟子漆彫開
3291.3|柒|俗餘倣此
3291.4|䣛|地名在齊
3291.5|𪄭|鳥名
3291.6|桼|膠桼說文曰木汁可以䰍物从木象形桼如水滴而下也經典通用漆
3291.7|⌸艹大雨|俗
3291.8|𣛺|木名可爲杖也
3291.9|𦸓|草似蘇也
3291.10|㯃|秦有㯃娥臺
3292.1|匹|偶也配也合也二也說文云四丈也从八匸八揲一四俗作疋譬吉切四
3292.2|鷝|鴨鶋鳥
3292.3|𠯔|𠯔𠯔唾也
3292.4|䏘|牝䏘
3293.1|吉|吉利又姓出馮翊尹吉甫之後漢有漢中太守吉恪居質切八
3293.2|趌|趌𧼨怒走也
3293.3|狤|狂也
3293.4|拮|拮据手病詩傳云拮据撠挶也又音結
3293.5|𧾢|走意
3293.6|郆|郆成山
3293.7|洁|水名
3293.8|𤿠|黒𤿠
3294.1|暱|近也尼質切七
3294.2|昵|上同
3294.3|衵|近身服
3294.4|䵒|膠䵒
3294.5|䵑|上同
3294.6|䘌|小[蟲/蝱]
3294.7|㥾|愧㥾
3295.1|逸|過也縱也奔也說文曰失也从辵从兔兔謾訑善逃也夷質切十二
3295.2|佚|佚樂
3295.3|佾|八佾之舞佾行列也
3295.4|溢|滿溢
3295.5|軼|車過又突也又同結切
3295.6|鎰|國語云二十四兩爲鎰又禮曰朝一溢米注謂二十兩曰溢
3295.7|泆|淫泆
3295.8|齸|廣雅云麋鹿受食處
3295.9|劮|劮豫
3295.10|欥|[欥/◫曰欠]辝也
3295.11|䭿|馬足疾
3295.12|䳀|餔叔鳥也
3296.1|詰|問也責讓也去吉切四
3296.2|蛣|蛣蜣蜣蜋又蛣𧌑蝎也
3296.3|𩢴|馬色
3296.4|趌|趌𧼨怒走也又音吉
3297.1|欯|𥬇也許吉切五
3297.2|欪|訶也又丑律切
3297.3|咭|𥬇又巨吉切
3297.4|恄|怖也
3297.5|㣟|行也
3298.1|抶|打也丑栗切四
3298.2|咥|𥬇也
3298.3|眣|目不正也
3298.4|跮|◫⻊無也又丑利切
3299.1|栗|堅也又果木也漢書曰燕秦千樹栗其人與千户侯等又姓漢長安富室有栗氏力質切十九
3299.2|㮚|上同說文作此
3299.3|𣡷|古文
3299.4|慄|戰慄懼也
3299.5|溧|溧水縣在宣州
3299.6|䬆|䬆䬆暴風
3299.7|𠞉|斷也削也
3299.8|鷅|鶹鷅流離鳥
3299.9|凓|凓冽寒風
3299.10|篥|觱篥胡樂
3299.11|麜|麕牡麌牝麜也
3299.12|𨍫|車聲
3299.13|瑮|玉之英華羅列皃
3299.14|𦃊|蒸栗色綵
3299.15|塛|塞也
3299.16|搮|以手理物
3299.17|䔁|草名
3299.18|㗚|嘍㗚言不了也
3299.19|㟳|山名
3300.1|窒|窒塞也陟栗切又丁結切十二
3300.2|挃|撞挃
3300.3|庢|盩庢縣在京兆
3300.4|銍|刈也說文曰穫禾短鐮也又古縣名在譙
3300.5|秷|刈禾聲
3300.6|𦤻|𠍹𦤻愛觸忤人也
3300.7|㲳|手拔物也
3300.8|㗧|㗧咄吐呵也
3300.9|𪗻|齧聲
3300.10|𨖹|近也
3300.11|螲|螻蛄
3300.12|𥎹|短也
3301.1|疾|病也急也秦悉切十一
3301.2|𤕺|籀文
3301.3|嫉|嫉妬楚詞注云害賢曰嫉害色曰妬
3301.4|蒺|蒺䔧
3301.5|㑵|廣雅云賊也
